usage_detail_id,rs_survey_usage_data_uid,name,event_dtm,wrk_inst,std_no,main_title,article_title,pub_type,language,pub_format,tou,tou_desc,quantity,user_id,telesales_org_id,country_name,ip_address,location_name,survey_start_date,survey_end_date,Line,Error Reason
,88a1b6f8-c595-49e2-97cf-793e88f5559f,ABCD Corp,56/19/2929,122825347,9927-7765,"Colloids and surfaces. B, Biointerfaces",,Journal,English,,EMAIL_COPY,Email a copy to my co-workers,1,fa9276c3-55d6-42cd-8ffe-e9124acae92f,1999999999,United States,24.12.119.293,United States,96/15/2918,96/15/2929,212,usage_detail_id: Field is required and cannot be null or empty; event_dtm: Field value should have MM/dd/yyyy or M/d/yyyy format; survey_start_date: Field value should have MM/dd/yyyy or M/d/yyyy format; survey_end_date: Field value should have MM/dd/yyyy or M/d/yyyy format
,88a1b6f8-c595-49e2-97cf-793e88f5559f,ABCD Corp,57/19/2929,122825347,9927-7765,"Colloids and surfaces. B, Biointerfaces",,Journal,English,,EMAIL_COPY,Email a copy to my co-workers,1,fa9276c3-55d6-42cd-8ffe-e9124acae92f,1999999999,United States,24.12.119.293,United States,96/15/2918,96/15/2929,213,usage_detail_id: Field is required and cannot be null or empty; event_dtm: Field value should have MM/dd/yyyy or M/d/yyyy format; survey_start_date: Field value should have MM/dd/yyyy or M/d/yyyy format; survey_end_date: Field value should have MM/dd/yyyy or M/d/yyyy format
,88a1b6f8-c595-49e2-97cf-793e88f5559f,ABCD Corp,58/19/2929,122825347,9927-7765,"Colloids and surfaces. B, Biointerfaces",,Journal,English,,EMAIL_COPY,Email a copy to my co-workers,1,fa9276c3-55d6-42cd-8ffe-e9124acae92f,1999999999,United States,24.12.119.293,United States,96/15/2918,96/15/2929,214,usage_detail_id: Field is required and cannot be null or empty; event_dtm: Field value should have MM/dd/yyyy or M/d/yyyy format; survey_start_date: Field value should have MM/dd/yyyy or M/d/yyyy format; survey_end_date: Field value should have MM/dd/yyyy or M/d/yyyy format
,,ABCD Corp,,,,"Colloids and surfaces. B, Biointerfaces",,,,,EMAIL_COPY,Email a copy to my co-workers,1,fa9276c3-55d6-42cd-8ffe-e9124acae92f,,United States,24.12.119.293,United States,,,215,usage_detail_id: Field is required and cannot be null or empty; event_dtm: Field is required and cannot be null or empty; telesales_org_id: Field is required and cannot be null or empty; survey_start_date: Field is required and cannot be null or empty; survey_end_date: Field is required and cannot be null or empty
,,ABCD Corp,,,,"Colloids and surfaces. B, Biointerfaces",,,,,EMAIL_COPY,Email a copy to my co-workers,1,fa9276c3-55d6-42cd-8ffe-e9124acae92f,,United States,24.12.119.293,United States,,,216,usage_detail_id: Field is required and cannot be null or empty; event_dtm: Field is required and cannot be null or empty; telesales_org_id: Field is required and cannot be null or empty; survey_start_date: Field is required and cannot be null or empty; survey_end_date: Field is required and cannot be null or empty
,,ABCD Corp,,,,"Colloids and surfaces. B, Biointerfaces",,,,,EMAIL_COPY,Email a copy to my co-workers,1,fa9276c3-55d6-42cd-8ffe-e9124acae92f,,United States,24.12.119.293,United States,,,217,usage_detail_id: Field is required and cannot be null or empty; event_dtm: Field is required and cannot be null or empty; telesales_org_id: Field is required and cannot be null or empty; survey_start_date: Field is required and cannot be null or empty; survey_end_date: Field is required and cannot be null or empty
,,ABCD Corp,,,,"Colloids and surfaces. B, Biointerfaces",,,,,EMAIL_COPY,Email a copy to my co-workers,1,fa9276c3-55d6-42cd-8ffe-e9124acae92f,,United States,24.12.119.293,United States,,,218,usage_detail_id: Field is required and cannot be null or empty; event_dtm: Field is required and cannot be null or empty; telesales_org_id: Field is required and cannot be null or empty; survey_start_date: Field is required and cannot be null or empty; survey_end_date: Field is required and cannot be null or empty
,,ABCD Corp,,,,"Colloids and surfaces. B, Biointerfaces",,,,,EMAIL_COPY,Email a copy to my co-workers,1,fa9276c3-55d6-42cd-8ffe-e9124acae92f,,United States,24.12.119.293,United States,,,219,usage_detail_id: Field is required and cannot be null or empty; event_dtm: Field is required and cannot be null or empty; telesales_org_id: Field is required and cannot be null or empty; survey_start_date: Field is required and cannot be null or empty; survey_end_date: Field is required and cannot be null or empty
,,ABCD Corp,,,,"Colloids and surfaces. B, Biointerfaces",,,,,EMAIL_COPY,Email a copy to my co-workers,1,fa9276c3-55d6-42cd-8ffe-e9124acae92f,,United States,24.12.119.293,United States,,,220,usage_detail_id: Field is required and cannot be null or empty; event_dtm: Field is required and cannot be null or empty; telesales_org_id: Field is required and cannot be null or empty; survey_start_date: Field is required and cannot be null or empty; survey_end_date: Field is required and cannot be null or empty
,88a1b6f8-c595-49e2-97cf-793e88f5559f,ABCD Corp,55/19/2929,wrong-wrkins,9927-7765,"Colloids and surfaces. B, Biointerfaces",,Journal,English,,EMAIL_COPY,Email a copy to my co-workers,1,fa9276c3-55d6-42cd-8ffe-e9124acae92f,1999999999,United States,24.12.119.293,United States,96/15/2918,96/15/2929,221,usage_detail_id: Field is required and cannot be null or empty; event_dtm: Field value should have MM/dd/yyyy or M/d/yyyy format; wrk_inst: Field value should be positive number; survey_start_date: Field value should have MM/dd/yyyy or M/d/yyyy format; survey_end_date: Field value should have MM/dd/yyyy or M/d/yyyy format
,88a1b6f8-c595-49e2-97cf-793e88f5559f,ABCD Corp,55/19/2929,wrong-wrkins,9927-7765,"Colloids and surfaces. B, Biointerfaces",,Journal,English,,EMAIL_COPY,Email a copy to my co-workers,1,fa9276c3-55d6-42cd-8ffe-e9124acae92f,1999999999,United States,24.12.119.293,United States,96/15/2918,96/15/2929,222,usage_detail_id: Field is required and cannot be null or empty; event_dtm: Field value should have MM/dd/yyyy or M/d/yyyy format; wrk_inst: Field value should be positive number; survey_start_date: Field value should have MM/dd/yyyy or M/d/yyyy format; survey_end_date: Field value should have MM/dd/yyyy or M/d/yyyy format
,88a1b6f8-c595-49e2-97cf-793e88f5559f,ABCD Corp,55/19/2929,wrong-wrkins,9927-7765,"Colloids and surfaces. B, Biointerfaces",,Journal,English,,EMAIL_COPY,Email a copy to my co-workers,1,fa9276c3-55d6-42cd-8ffe-e9124acae92f,1999999999,United States,24.12.119.293,United States,96/15/2918,96/15/2929,223,usage_detail_id: Field is required and cannot be null or empty; event_dtm: Field value should have MM/dd/yyyy or M/d/yyyy format; wrk_inst: Field value should be positive number; survey_start_date: Field value should have MM/dd/yyyy or M/d/yyyy format; survey_end_date: Field value should have MM/dd/yyyy or M/d/yyyy format
,88a1b6f8-c595-49e2-97cf-793e88f5559f,ABCD Corp,55/19/2929,wrong-wrkins,9927-7765,"Colloids and surfaces. B, Biointerfaces",,Journal,English,,EMAIL_COPY,Email a copy to my co-workers,1,fa9276c3-55d6-42cd-8ffe-e9124acae92f,1999999999,United States,24.12.119.293,United States,96/15/2918,96/15/2929,224,usage_detail_id: Field is required and cannot be null or empty; event_dtm: Field value should have MM/dd/yyyy or M/d/yyyy format; wrk_inst: Field value should be positive number; survey_start_date: Field value should have MM/dd/yyyy or M/d/yyyy format; survey_end_date: Field value should have MM/dd/yyyy or M/d/yyyy format
,88a1b6f8-c595-49e2-97cf-793e88f5559f,ABCD Corp,55/19/2929,wrong-wrkins,9927-7765,"Colloids and surfaces. B, Biointerfaces",,Journal,English,,EMAIL_COPY,Email a copy to my co-workers,1,fa9276c3-55d6-42cd-8ffe-e9124acae92f,1999999999,United States,24.12.119.293,United States,96/15/2918,96/15/2929,225,usage_detail_id: Field is required and cannot be null or empty; event_dtm: Field value should have MM/dd/yyyy or M/d/yyyy format; wrk_inst: Field value should be positive number; survey_start_date: Field value should have MM/dd/yyyy or M/d/yyyy format; survey_end_date: Field value should have MM/dd/yyyy or M/d/yyyy format
,88a1b6f8-c595-49e2-97cf-793e88f5559f,ABCD Corp,55/19/2929,wrong-wrkins,9927-7765,"Colloids and surfaces. B, Biointerfaces",,Journal,English,,EMAIL_COPY,Email a copy to my co-workers,1,fa9276c3-55d6-42cd-8ffe-e9124acae92f,1999999999,United States,24.12.119.293,United States,96/15/2918,96/15/2929,226,usage_detail_id: Field is required and cannot be null or empty; event_dtm: Field value should have MM/dd/yyyy or M/d/yyyy format; wrk_inst: Field value should be positive number; survey_start_date: Field value should have MM/dd/yyyy or M/d/yyyy format; survey_end_date: Field value should have MM/dd/yyyy or M/d/yyyy format
,88a1b6f8-c595-49e2-97cf-793e88f5559f,ABCD Corp,55/19/2929,wrong-wrkins,9927-7765,"Colloids and surfaces. B, Biointerfaces",,Journal,English,,EMAIL_COPY,Email a copy to my co-workers,1,fa9276c3-55d6-42cd-8ffe-e9124acae92f,1999999999,United States,24.12.119.293,United States,96/15/2918,96/15/2929,227,usage_detail_id: Field is required and cannot be null or empty; event_dtm: Field value should have MM/dd/yyyy or M/d/yyyy format; wrk_inst: Field value should be positive number; survey_start_date: Field value should have MM/dd/yyyy or M/d/yyyy format; survey_end_date: Field value should have MM/dd/yyyy or M/d/yyyy format
,88a1b6f8-c595-49e2-97cf-793e88f5559f,ABCD Corp,55/19/2929,wrong-wrkins,9927-7765,"Colloids and surfaces. B, Biointerfaces",,Journal,English,,EMAIL_COPY,Email a copy to my co-workers,1,fa9276c3-55d6-42cd-8ffe-e9124acae92f,1999999999,United States,24.12.119.293,United States,96/15/2918,96/15/2929,228,usage_detail_id: Field is required and cannot be null or empty; event_dtm: Field value should have MM/dd/yyyy or M/d/yyyy format; wrk_inst: Field value should be positive number; survey_start_date: Field value should have MM/dd/yyyy or M/d/yyyy format; survey_end_date: Field value should have MM/dd/yyyy or M/d/yyyy format
,88a1b6f8-c595-49e2-97cf-793e88f5559f,ABCD Corp,55/19/2929,wrong-wrkins,9927-7765,"Colloids and surfaces. B, Biointerfaces",,Journal,English,,EMAIL_COPY,Email a copy to my co-workers,1,fa9276c3-55d6-42cd-8ffe-e9124acae92f,1999999999,United States,24.12.119.293,United States,96/15/2918,96/15/2929,229,usage_detail_id: Field is required and cannot be null or empty; event_dtm: Field value should have MM/dd/yyyy or M/d/yyyy format; wrk_inst: Field value should be positive number; survey_start_date: Field value should have MM/dd/yyyy or M/d/yyyy format; survey_end_date: Field value should have MM/dd/yyyy or M/d/yyyy format
,88a1b6f8-c595-49e2-97cf-793e88f5559f,ABCD Corp,55/19/2929,wrong-wrkins,9927-7765,"Colloids and surfaces. B, Biointerfaces",,Journal,English,,EMAIL_COPY,Email a copy to my co-workers,1,fa9276c3-55d6-42cd-8ffe-e9124acae92f,1999999999,United States,24.12.119.293,United States,96/15/2918,96/15/2929,230,usage_detail_id: Field is required and cannot be null or empty; event_dtm: Field value should have MM/dd/yyyy or M/d/yyyy format; wrk_inst: Field value should be positive number; survey_start_date: Field value should have MM/dd/yyyy or M/d/yyyy format; survey_end_date: Field value should have MM/dd/yyyy or M/d/yyyy format
,88a1b6f8-c595-49e2-97cf-793e88f5559f,ABCD Corp,55/19/2929,wrong-wrkins,9927-7765,"Colloids and surfaces. B, Biointerfaces",,Journal,English,,EMAIL_COPY,Email a copy to my co-workers,1,fa9276c3-55d6-42cd-8ffe-e9124acae92f,1999999999,United States,24.12.119.293,United States,96/15/2918,96/15/2929,231,usage_detail_id: Field is required and cannot be null or empty; event_dtm: Field value should have MM/dd/yyyy or M/d/yyyy format; wrk_inst: Field value should be positive number; survey_start_date: Field value should have MM/dd/yyyy or M/d/yyyy format; survey_end_date: Field value should have MM/dd/yyyy or M/d/yyyy format
,88a1b6f8-c595-49e2-97cf-793e88f5559f,ABCD Corp,55/19/2929,wrong-wrkins,9927-7765,"Colloids and surfaces. B, Biointerfaces",,Journal,English,,EMAIL_COPY,Email a copy to my co-workers,1,fa9276c3-55d6-42cd-8ffe-e9124acae92f,1999999999,United States,24.12.119.293,United States,96/15/2918,96/15/2929,232,usage_detail_id: Field is required and cannot be null or empty; event_dtm: Field value should have MM/dd/yyyy or M/d/yyyy format; wrk_inst: Field value should be positive number; survey_start_date: Field value should have MM/dd/yyyy or M/d/yyyy format; survey_end_date: Field value should have MM/dd/yyyy or M/d/yyyy format
,88a1b6f8-c595-49e2-97cf-793e88f5559f,ABCD Corp,55/19/2929,wrong-wrkins,9927-7765,"Colloids and surfaces. B, Biointerfaces",,Journal,English,,EMAIL_COPY,Email a copy to my co-workers,1,fa9276c3-55d6-42cd-8ffe-e9124acae92f,1999999999,United States,24.12.119.293,United States,96/15/2918,96/15/2929,233,usage_detail_id: Field is required and cannot be null or empty; event_dtm: Field value should have MM/dd/yyyy or M/d/yyyy format; wrk_inst: Field value should be positive number; survey_start_date: Field value should have MM/dd/yyyy or M/d/yyyy format; survey_end_date: Field value should have MM/dd/yyyy or M/d/yyyy format
,88a1b6f8-c595-49e2-97cf-793e88f5559f,ABCD Corp,55/19/2929,wrong-wrkins,9927-7765,"Colloids and surfaces. B, Biointerfaces",,Journal,English,,EMAIL_COPY,Email a copy to my co-workers,1,fa9276c3-55d6-42cd-8ffe-e9124acae92f,1999999999,United States,24.12.119.293,United States,96/15/2918,96/15/2929,234,usage_detail_id: Field is required and cannot be null or empty; event_dtm: Field value should have MM/dd/yyyy or M/d/yyyy format; wrk_inst: Field value should be positive number; survey_start_date: Field value should have MM/dd/yyyy or M/d/yyyy format; survey_end_date: Field value should have MM/dd/yyyy or M/d/yyyy format
,88a1b6f8-c595-49e2-97cf-793e88f5559f,ABCD Corp,55/19/2929,wrong-wrkins,9927-7765,"Colloids and surfaces. B, Biointerfaces",,Journal,English,,EMAIL_COPY,Email a copy to my co-workers,1,fa9276c3-55d6-42cd-8ffe-e9124acae92f,1999999999,United States,24.12.119.293,United States,96/15/2918,96/15/2929,235,usage_detail_id: Field is required and cannot be null or empty; event_dtm: Field value should have MM/dd/yyyy or M/d/yyyy format; wrk_inst: Field value should be positive number; survey_start_date: Field value should have MM/dd/yyyy or M/d/yyyy format; survey_end_date: Field value should have MM/dd/yyyy or M/d/yyyy format
,88a1b6f8-c595-49e2-97cf-793e88f5559f,ABCD Corp,55/19/2929,213212313213213,stadnumber,"Colloids and surfaces. B, Biointerfaces",,Journal,English,,EMAIL_COPY,Email a copy to my co-workers,1,fa9276c3-55d6-42cd-8ffe-e9124acae92f,1999999999,United States,24.12.119.293,United States,96/15/2918,96/15/2929,236,usage_detail_id: Field is required and cannot be null or empty; event_dtm: Field value should have MM/dd/yyyy or M/d/yyyy format; survey_start_date: Field value should have MM/dd/yyyy or M/d/yyyy format; survey_end_date: Field value should have MM/dd/yyyy or M/d/yyyy format
,88a1b6f8-c595-49e2-97cf-793e88f5559f,ABCD Corp,55/19/2929,213212313213213,stadnumber,"Colloids and surfaces. B, Biointerfaces",,Journal,English,,EMAIL_COPY,Email a copy to my co-workers,1,fa9276c3-55d6-42cd-8ffe-e9124acae92f,1999999999,United States,24.12.119.293,United States,96/15/2918,96/15/2929,237,usage_detail_id: Field is required and cannot be null or empty; event_dtm: Field value should have MM/dd/yyyy or M/d/yyyy format; survey_start_date: Field value should have MM/dd/yyyy or M/d/yyyy format; survey_end_date: Field value should have MM/dd/yyyy or M/d/yyyy format
,88a1b6f8-c595-49e2-97cf-793e88f5559f,ABCD Corp,55/19/2929,213212313213213,stadnumber,"Colloids and surfaces. B, Biointerfaces",,Journal,English,,EMAIL_COPY,Email a copy to my co-workers,1,fa9276c3-55d6-42cd-8ffe-e9124acae92f,1999999999,United States,24.12.119.293,United States,96/15/2918,96/15/2929,238,usage_detail_id: Field is required and cannot be null or empty; event_dtm: Field value should have MM/dd/yyyy or M/d/yyyy format; survey_start_date: Field value should have MM/dd/yyyy or M/d/yyyy format; survey_end_date: Field value should have MM/dd/yyyy or M/d/yyyy format
,88a1b6f8-c595-49e2-97cf-793e88f5559f,ABCD Corp,55/19/2929,213212313213213,stadnumber,"Colloids and surfaces. B, Biointerfaces",,Journal,English,,EMAIL_COPY,Email a copy to my co-workers,1,fa9276c3-55d6-42cd-8ffe-e9124acae92f,1999999999,United States,24.12.119.293,United States,96/15/2918,96/15/2929,239,usage_detail_id: Field is required and cannot be null or empty; event_dtm: Field value should have MM/dd/yyyy or M/d/yyyy format; survey_start_date: Field value should have MM/dd/yyyy or M/d/yyyy format; survey_end_date: Field value should have MM/dd/yyyy or M/d/yyyy format
,88a1b6f8-c595-49e2-97cf-793e88f5559f,ABCD Corp,55/19/2929,213212313213213,stadnumber,"Colloids and surfaces. B, Biointerfaces",,Journal,English,,EMAIL_COPY,Email a copy to my co-workers,1,fa9276c3-55d6-42cd-8ffe-e9124acae92f,1999999999,United States,24.12.119.293,United States,96/15/2918,96/15/2929,240,usage_detail_id: Field is required and cannot be null or empty; event_dtm: Field value should have MM/dd/yyyy or M/d/yyyy format; survey_start_date: Field value should have MM/dd/yyyy or M/d/yyyy format; survey_end_date: Field value should have MM/dd/yyyy or M/d/yyyy format
,88a1b6f8-c595-49e2-97cf-793e88f5559f,ABCD Corp,55/19/2929,213212313213213,stadnumber,"Colloids and surfaces. B, Biointerfaces",,Journal,English,,EMAIL_COPY,Email a copy to my co-workers,1,fa9276c3-55d6-42cd-8ffe-e9124acae92f,1999999999,United States,24.12.119.293,United States,96/15/2918,96/15/2929,241,usage_detail_id: Field is required and cannot be null or empty; event_dtm: Field value should have MM/dd/yyyy or M/d/yyyy format; survey_start_date: Field value should have MM/dd/yyyy or M/d/yyyy format; survey_end_date: Field value should have MM/dd/yyyy or M/d/yyyy format
,88a1b6f8-c595-49e2-97cf-793e88f5559f,ABCD Corp,55/19/2929,213212313213213,stadnumber,"Colloids and surfaces. B, Biointerfaces",,Journal,English,,EMAIL_COPY,Email a copy to my co-workers,1,fa9276c3-55d6-42cd-8ffe-e9124acae92f,1999999999,United States,24.12.119.293,United States,96/15/2918,96/15/2929,242,usage_detail_id: Field is required and cannot be null or empty; event_dtm: Field value should have MM/dd/yyyy or M/d/yyyy format; survey_start_date: Field value should have MM/dd/yyyy or M/d/yyyy format; survey_end_date: Field value should have MM/dd/yyyy or M/d/yyyy format
,88a1b6f8-c595-49e2-97cf-793e88f5559f,ABCD Corp,55/19/2929,213212313213213,stadnumber,"Colloids and surfaces. B, Biointerfaces",,Journal,English,,EMAIL_COPY,Email a copy to my co-workers,1,fa9276c3-55d6-42cd-8ffe-e9124acae92f,1999999999,United States,24.12.119.293,United States,96/15/2918,96/15/2929,243,usage_detail_id: Field is required and cannot be null or empty; event_dtm: Field value should have MM/dd/yyyy or M/d/yyyy format; survey_start_date: Field value should have MM/dd/yyyy or M/d/yyyy format; survey_end_date: Field value should have MM/dd/yyyy or M/d/yyyy format
,88a1b6f8-c595-49e2-97cf-793e88f5559f,ABCD Corp,55/19/2929,213212313213213,stadnumber,"Colloids and surfaces. B, Biointerfaces",,Journal,English,,EMAIL_COPY,Email a copy to my co-workers,1,fa9276c3-55d6-42cd-8ffe-e9124acae92f,1999999999,United States,24.12.119.293,United States,96/15/2918,96/15/2929,244,usage_detail_id: Field is required and cannot be null or empty; event_dtm: Field value should have MM/dd/yyyy or M/d/yyyy format; survey_start_date: Field value should have MM/dd/yyyy or M/d/yyyy format; survey_end_date: Field value should have MM/dd/yyyy or M/d/yyyy format
,88a1b6f8-c595-49e2-97cf-793e88f5559f,ABCD Corp,55/19/2929,213212313213213,stadnumber,"Colloids and surfaces. B, Biointerfaces",,Journal,English,,EMAIL_COPY,Email a copy to my co-workers,1,fa9276c3-55d6-42cd-8ffe-e9124acae92f,1999999999,United States,24.12.119.293,United States,96/15/2918,96/15/2929,245,usage_detail_id: Field is required and cannot be null or empty; event_dtm: Field value should have MM/dd/yyyy or M/d/yyyy format; survey_start_date: Field value should have MM/dd/yyyy or M/d/yyyy format; survey_end_date: Field value should have MM/dd/yyyy or M/d/yyyy format
,88a1b6f8-c595-49e2-97cf-793e88f5559f,ABCD Corp,55/19/2929,213212313213213,stadnumber,"Colloids and surfaces. B, Biointerfaces",,Journal,English,,EMAIL_COPY,Email a copy to my co-workers,1,fa9276c3-55d6-42cd-8ffe-e9124acae92f,1999999999,United States,24.12.119.293,United States,96/15/2918,96/15/2929,246,usage_detail_id: Field is required and cannot be null or empty; event_dtm: Field value should have MM/dd/yyyy or M/d/yyyy format; survey_start_date: Field value should have MM/dd/yyyy or M/d/yyyy format; survey_end_date: Field value should have MM/dd/yyyy or M/d/yyyy format
,88a1b6f8-c595-49e2-97cf-793e88f5559f,ABCD Corp,55/19/2929,213212313213213,stadnumber,"Colloids and surfaces. B, Biointerfaces",,Journal,English,,EMAIL_COPY,Email a copy to my co-workers,1,fa9276c3-55d6-42cd-8ffe-e9124acae92f,1999999999,United States,24.12.119.293,United States,96/15/2918,96/15/2929,247,usage_detail_id: Field is required and cannot be null or empty; event_dtm: Field value should have MM/dd/yyyy or M/d/yyyy format; survey_start_date: Field value should have MM/dd/yyyy or M/d/yyyy format; survey_end_date: Field value should have MM/dd/yyyy or M/d/yyyy format
,88a1b6f8-c595-49e2-97cf-793e88f5559f,ABCD Corp,51/19/2929,122825347,9927-7765,"Colloids and surfaces. B, Biointerfaces",,Journal,English,,EMAIL_COPY,Email a copy to my co-workers,1,fa9276c3-55d6-42cd-8ffe-e9124acae92f,1999999999,United States,24.12.119.293,United States,96/15/2918,96/15/2929,248,usage_detail_id: Field is required and cannot be null or empty; event_dtm: Field value should have MM/dd/yyyy or M/d/yyyy format; survey_start_date: Field value should have MM/dd/yyyy or M/d/yyyy format; survey_end_date: Field value should have MM/dd/yyyy or M/d/yyyy format
,88a1b6f8-c595-49e2-97cf-793e88f5559f,ABCD Corp,52/19/2929,122825347,9927-7765,"Colloids and surfaces. B, Biointerfaces",,Journal,English,,EMAIL_COPY,Email a copy to my co-workers,1,fa9276c3-55d6-42cd-8ffe-e9124acae92f,1999999999,United States,24.12.119.293,United States,96/15/2918,96/15/2929,249,usage_detail_id: Field is required and cannot be null or empty; event_dtm: Field value should have MM/dd/yyyy or M/d/yyyy format; survey_start_date: Field value should have MM/dd/yyyy or M/d/yyyy format; survey_end_date: Field value should have MM/dd/yyyy or M/d/yyyy format
,88a1b6f8-c595-49e2-97cf-793e88f5559f,ABCD Corp,53/19/2929,122825347,9927-7765,"Colloids and surfaces. B, Biointerfaces",,Journal,English,,EMAIL_COPY,Email a copy to my co-workers,1,fa9276c3-55d6-42cd-8ffe-e9124acae92f,1999999999,United States,24.12.119.293,United States,96/15/2918,96/15/2929,250,usage_detail_id: Field is required and cannot be null or empty; event_dtm: Field value should have MM/dd/yyyy or M/d/yyyy format; survey_start_date: Field value should have MM/dd/yyyy or M/d/yyyy format; survey_end_date: Field value should have MM/dd/yyyy or M/d/yyyy format
,88a1b6f8-c595-49e2-97cf-793e88f5559f,ABCD Corp,54/19/2929,122825347,9927-7765,"Colloids and surfaces. B, Biointerfaces",,Journal,English,,EMAIL_COPY,Email a copy to my co-workers,1,fa9276c3-55d6-42cd-8ffe-e9124acae92f,1999999999,United States,24.12.119.293,United States,96/15/2918,96/15/2929,251,usage_detail_id: Field is required and cannot be null or empty; event_dtm: Field value should have MM/dd/yyyy or M/d/yyyy format; survey_start_date: Field value should have MM/dd/yyyy or M/d/yyyy format; survey_end_date: Field value should have MM/dd/yyyy or M/d/yyyy format
,88a1b6f8-c595-49e2-97cf-793e88f5559f,ABCD Corp,55/19/2929,122825347,9927-7765,"Colloids and surfaces. B, Biointerfaces",,Journal,English,,EMAIL_COPY,Email a copy to my co-workers,1,fa9276c3-55d6-42cd-8ffe-e9124acae92f,1999999999,United States,24.12.119.293,United States,96/15/2918,96/15/2929,252,usage_detail_id: Field is required and cannot be null or empty; event_dtm: Field value should have MM/dd/yyyy or M/d/yyyy format; survey_start_date: Field value should have MM/dd/yyyy or M/d/yyyy format; survey_end_date: Field value should have MM/dd/yyyy or M/d/yyyy format
,88a1b6f8-c595-49e2-97cf-793e88f5559f,ABCD Corp,56/19/2929,122825347,9927-7765,"Colloids and surfaces. B, Biointerfaces",,Journal,English,,EMAIL_COPY,Email a copy to my co-workers,1,fa9276c3-55d6-42cd-8ffe-e9124acae92f,1999999999,United States,24.12.119.293,United States,96/15/2918,96/15/2929,253,usage_detail_id: Field is required and cannot be null or empty; event_dtm: Field value should have MM/dd/yyyy or M/d/yyyy format; survey_start_date: Field value should have MM/dd/yyyy or M/d/yyyy format; survey_end_date: Field value should have MM/dd/yyyy or M/d/yyyy format
,88a1b6f8-c595-49e2-97cf-793e88f5559f,ABCD Corp,57/19/2929,122825347,9927-7765,"Colloids and surfaces. B, Biointerfaces",,Journal,English,,EMAIL_COPY,Email a copy to my co-workers,1,fa9276c3-55d6-42cd-8ffe-e9124acae92f,1999999999,United States,24.12.119.293,United States,96/15/2918,96/15/2929,254,usage_detail_id: Field is required and cannot be null or empty; event_dtm: Field value should have MM/dd/yyyy or M/d/yyyy format; survey_start_date: Field value should have MM/dd/yyyy or M/d/yyyy format; survey_end_date: Field value should have MM/dd/yyyy or M/d/yyyy format
,88a1b6f8-c595-49e2-97cf-793e88f5559f,ABCD Corp,58/19/2929,122825347,9927-7765,"Colloids and surfaces. B, Biointerfaces",,Journal,English,,EMAIL_COPY,Email a copy to my co-workers,1,fa9276c3-55d6-42cd-8ffe-e9124acae92f,1999999999,United States,24.12.119.293,United States,96/15/2918,96/15/2929,255,usage_detail_id: Field is required and cannot be null or empty; event_dtm: Field value should have MM/dd/yyyy or M/d/yyyy format; survey_start_date: Field value should have MM/dd/yyyy or M/d/yyyy format; survey_end_date: Field value should have MM/dd/yyyy or M/d/yyyy format
,,ABCD Corp,,,,"Colloids and surfaces. B, Biointerfaces",,,,,EMAIL_COPY,Email a copy to my co-workers,1,fa9276c3-55d6-42cd-8ffe-e9124acae92f,,United States,24.12.119.293,United States,,,256,usage_detail_id: Field is required and cannot be null or empty; event_dtm: Field is required and cannot be null or empty; telesales_org_id: Field is required and cannot be null or empty; survey_start_date: Field is required and cannot be null or empty; survey_end_date: Field is required and cannot be null or empty
,,ABCD Corp,,,,"Colloids and surfaces. B, Biointerfaces",,,,,EMAIL_COPY,Email a copy to my co-workers,1,fa9276c3-55d6-42cd-8ffe-e9124acae92f,,United States,24.12.119.293,United States,,,257,usage_detail_id: Field is required and cannot be null or empty; event_dtm: Field is required and cannot be null or empty; telesales_org_id: Field is required and cannot be null or empty; survey_start_date: Field is required and cannot be null or empty; survey_end_date: Field is required and cannot be null or empty
,,ABCD Corp,,,,"Colloids and surfaces. B, Biointerfaces",,,,,EMAIL_COPY,Email a copy to my co-workers,1,fa9276c3-55d6-42cd-8ffe-e9124acae92f,,United States,24.12.119.293,United States,,,258,usage_detail_id: Field is required and cannot be null or empty; event_dtm: Field is required and cannot be null or empty; telesales_org_id: Field is required and cannot be null or empty; survey_start_date: Field is required and cannot be null or empty; survey_end_date: Field is required and cannot be null or empty
,,ABCD Corp,,,,"Colloids and surfaces. B, Biointerfaces",,,,,EMAIL_COPY,Email a copy to my co-workers,1,fa9276c3-55d6-42cd-8ffe-e9124acae92f,,United States,24.12.119.293,United States,,,259,usage_detail_id: Field is required and cannot be null or empty; event_dtm: Field is required and cannot be null or empty; telesales_org_id: Field is required and cannot be null or empty; survey_start_date: Field is required and cannot be null or empty; survey_end_date: Field is required and cannot be null or empty
,,ABCD Corp,,,,"Colloids and surfaces. B, Biointerfaces",,,,,EMAIL_COPY,Email a copy to my co-workers,1,fa9276c3-55d6-42cd-8ffe-e9124acae92f,,United States,24.12.119.293,United States,,,260,usage_detail_id: Field is required and cannot be null or empty; event_dtm: Field is required and cannot be null or empty; telesales_org_id: Field is required and cannot be null or empty; survey_start_date: Field is required and cannot be null or empty; survey_end_date: Field is required and cannot be null or empty
