Detail ID,Detail Status,Product Family,Usage Batch Name,RRO Account #,RRO Name,RH Account #,RH Name,Wr Wrk Inst,System Title,Reported Standard Number,Standard Number,Standard Number Type,Fiscal Year,Payment Date,Reported Title,Article,Publisher,Pub Date,Number of Copies,Reported Value,Gross Amt in USD,Batch Amt in USD,Market,Market Period From,Market Period To,Author,Comment,Line,Error Reason
9999998884,WORK_NOT_FOUND,FAS,Title Mapping_PI,2000017011,"DALRO, Dramatic, Artistic & Literary Rights Organisation",,,,Test system title,,978-0-7695-2365-1,,FY2018,03/14/2018,Test title,What works in breastfeeding promotion,,01/15/2013,,11,48488.33333,145465,Univ,2015,2015,,usage from researched_usages_2000_errors.csv,896,Wr Wrk Inst: Field is required and cannot be null or empty
9999998885,WORK_NOT_FOUND,FAS,Title Mapping_PI,2000017011,"DALRO, Dramatic, Artistic & Literary Rights Organisation",,,,Test system title,,978-0-7695-2365-1,,FY2018,03/14/2018,Test title,What works in breastfeeding promotion,,01/15/2013,,11,48488.33333,145465,Univ,2015,2015,,usage from researched_usages_2000_errors.csv,897,Wr Wrk Inst: Field is required and cannot be null or empty
9999998886,WORK_NOT_FOUND,FAS,Title Mapping_PI,2000017011,"DALRO, Dramatic, Artistic & Literary Rights Organisation",,,,Test system title,,978-0-7695-2365-1,,FY2018,03/14/2018,Test title,What works in breastfeeding promotion,,01/15/2013,,11,48488.33333,145465,Univ,2015,2015,,usage from researched_usages_2000_errors.csv,898,Wr Wrk Inst: Field is required and cannot be null or empty
9999998887,WORK_NOT_FOUND,FAS,Title Mapping_PI,2000017011,"DALRO, Dramatic, Artistic & Literary Rights Organisation",,,,Test system title,,978-0-7695-2365-1,,FY2018,03/14/2018,Test title,What works in breastfeeding promotion,,01/15/2013,,11,48488.33333,145465,Univ,2015,2015,,usage from researched_usages_2000_errors.csv,899,Wr Wrk Inst: Field is required and cannot be null or empty
9999998888,WORK_NOT_FOUND,FAS,Title Mapping_PI,2000017011,"DALRO, Dramatic, Artistic & Literary Rights Organisation",,,,Test system title,,978-0-7695-2365-1,,FY2018,03/14/2018,Test title,What works in breastfeeding promotion,,01/15/2013,,11,48488.33333,145465,Univ,2015,2015,,usage from researched_usages_2000_errors.csv,900,Wr Wrk Inst: Field is required and cannot be null or empty
9999998889,WORK_NOT_FOUND,FAS,Title Mapping_PI,2000017011,"DALRO, Dramatic, Artistic & Literary Rights Organisation",,,,Test system title,,978-0-7695-2365-1,,FY2018,03/14/2018,Test title,What works in breastfeeding promotion,,01/15/2013,,11,48488.33333,145465,Univ,2015,2015,,usage from researched_usages_2000_errors.csv,901,Wr Wrk Inst: Field is required and cannot be null or empty
9999998890,WORK_NOT_FOUND,FAS,Title Mapping_PI,2000017011,"DALRO, Dramatic, Artistic & Literary Rights Organisation",,,,Test system title,,978-0-7695-2365-1,,FY2018,03/14/2018,Test title,What works in breastfeeding promotion,,01/15/2013,,11,48488.33333,145465,Univ,2015,2015,,usage from researched_usages_2000_errors.csv,902,Wr Wrk Inst: Field is required and cannot be null or empty
9999998891,WORK_NOT_FOUND,FAS,Title Mapping_PI,2000017011,"DALRO, Dramatic, Artistic & Literary Rights Organisation",,,,Test system title,,978-0-7695-2365-1,,FY2018,03/14/2018,Test title,What works in breastfeeding promotion,,01/15/2013,,11,48488.33333,145465,Univ,2015,2015,,usage from researched_usages_2000_errors.csv,903,Wr Wrk Inst: Field is required and cannot be null or empty
9999998892,WORK_NOT_FOUND,FAS,Title Mapping_PI,2000017011,"DALRO, Dramatic, Artistic & Literary Rights Organisation",,,,Test system title,,978-0-7695-2365-1,,FY2018,03/14/2018,Test title,What works in breastfeeding promotion,,01/15/2013,,11,48488.33333,145465,Univ,2015,2015,,usage from researched_usages_2000_errors.csv,904,Wr Wrk Inst: Field is required and cannot be null or empty
9999998893,WORK_NOT_FOUND,FAS,Title Mapping_PI,2000017011,"DALRO, Dramatic, Artistic & Literary Rights Organisation",,,,Test system title,,978-0-7695-2365-1,,FY2018,03/14/2018,Test title,What works in breastfeeding promotion,,01/15/2013,,11,48488.33333,145465,Univ,2015,2015,,usage from researched_usages_2000_errors.csv,905,Wr Wrk Inst: Field is required and cannot be null or empty
9999998894,WORK_NOT_FOUND,FAS,Title Mapping_PI,2000017011,"DALRO, Dramatic, Artistic & Literary Rights Organisation",,,,Test system title,,978-0-7695-2365-1,,FY2018,03/14/2018,Test title,What works in breastfeeding promotion,,01/15/2013,,11,48488.33333,145465,Univ,2015,2015,,usage from researched_usages_2000_errors.csv,906,Wr Wrk Inst: Field is required and cannot be null or empty
9999998895,WORK_NOT_FOUND,FAS,Title Mapping_PI,2000017011,"DALRO, Dramatic, Artistic & Literary Rights Organisation",,,,Test system title,,978-0-7695-2365-1,,FY2018,03/14/2018,Test title,What works in breastfeeding promotion,,01/15/2013,,11,48488.33333,145465,Univ,2015,2015,,usage from researched_usages_2000_errors.csv,907,Wr Wrk Inst: Field is required and cannot be null or empty
9999998896,WORK_NOT_FOUND,FAS,Title Mapping_PI,2000017011,"DALRO, Dramatic, Artistic & Literary Rights Organisation",,,,Test system title,,978-0-7695-2365-1,,FY2018,03/14/2018,Test title,What works in breastfeeding promotion,,01/15/2013,,11,48488.33333,145465,Univ,2015,2015,,usage from researched_usages_2000_errors.csv,908,Wr Wrk Inst: Field is required and cannot be null or empty
9999998897,WORK_NOT_FOUND,FAS,Title Mapping_PI,2000017011,"DALRO, Dramatic, Artistic & Literary Rights Organisation",,,,Test system title,,978-0-7695-2365-1,,FY2018,03/14/2018,Test title,What works in breastfeeding promotion,,01/15/2013,,11,48488.33333,145465,Univ,2015,2015,,usage from researched_usages_2000_errors.csv,909,Wr Wrk Inst: Field is required and cannot be null or empty
9999998898,WORK_NOT_FOUND,FAS,Title Mapping_PI,2000017011,"DALRO, Dramatic, Artistic & Literary Rights Organisation",,,,Test system title,,978-0-7695-2365-1,,FY2018,03/14/2018,Test title,What works in breastfeeding promotion,,01/15/2013,,11,48488.33333,145465,Univ,2015,2015,,usage from researched_usages_2000_errors.csv,910,Wr Wrk Inst: Field is required and cannot be null or empty
9999998899,WORK_NOT_FOUND,FAS,Title Mapping_PI,2000017011,"DALRO, Dramatic, Artistic & Literary Rights Organisation",,,,Test system title,,978-0-7695-2365-1,,FY2018,03/14/2018,Test title,What works in breastfeeding promotion,,01/15/2013,,11,48488.33333,145465,Univ,2015,2015,,usage from researched_usages_2000_errors.csv,911,Wr Wrk Inst: Field is required and cannot be null or empty
9999998900,WORK_NOT_FOUND,FAS,Title Mapping_PI,2000017011,"DALRO, Dramatic, Artistic & Literary Rights Organisation",,,,Test system title,,978-0-7695-2365-1,,FY2018,03/14/2018,Test title,What works in breastfeeding promotion,,01/15/2013,,11,48488.33333,145465,Univ,2015,2015,,usage from researched_usages_2000_errors.csv,912,Wr Wrk Inst: Field is required and cannot be null or empty
9999998901,WORK_NOT_FOUND,FAS,Title Mapping_PI,2000017011,"DALRO, Dramatic, Artistic & Literary Rights Organisation",,,,Test system title,,978-0-7695-2365-1,,FY2018,03/14/2018,Test title,What works in breastfeeding promotion,,01/15/2013,,11,48488.33333,145465,Univ,2015,2015,,usage from researched_usages_2000_errors.csv,913,Wr Wrk Inst: Field is required and cannot be null or empty
9999998902,WORK_NOT_FOUND,FAS,Title Mapping_PI,2000017011,"DALRO, Dramatic, Artistic & Literary Rights Organisation",,,,Test system title,,978-0-7695-2365-1,,FY2018,03/14/2018,Test title,What works in breastfeeding promotion,,01/15/2013,,11,48488.33333,145465,Univ,2015,2015,,usage from researched_usages_2000_errors.csv,914,Wr Wrk Inst: Field is required and cannot be null or empty
9999998903,WORK_NOT_FOUND,FAS,Title Mapping_PI,2000017011,"DALRO, Dramatic, Artistic & Literary Rights Organisation",,,,Test system title,,978-0-7695-2365-1,,FY2018,03/14/2018,Test title,What works in breastfeeding promotion,,01/15/2013,,11,48488.33333,145465,Univ,2015,2015,,usage from researched_usages_2000_errors.csv,915,Wr Wrk Inst: Field is required and cannot be null or empty
9999998904,WORK_NOT_FOUND,FAS,Title Mapping_PI,2000017011,"DALRO, Dramatic, Artistic & Literary Rights Organisation",,,,Test system title,,978-0-7695-2365-1,,FY2018,03/14/2018,Test title,What works in breastfeeding promotion,,01/15/2013,,11,48488.33333,145465,Univ,2015,2015,,usage from researched_usages_2000_errors.csv,916,Wr Wrk Inst: Field is required and cannot be null or empty
9999998905,WORK_NOT_FOUND,FAS,Title Mapping_PI,2000017011,"DALRO, Dramatic, Artistic & Literary Rights Organisation",,,,Test system title,,978-0-7695-2365-1,,FY2018,03/14/2018,Test title,What works in breastfeeding promotion,,01/15/2013,,11,48488.33333,145465,Univ,2015,2015,,usage from researched_usages_2000_errors.csv,917,Wr Wrk Inst: Field is required and cannot be null or empty
9999998906,WORK_NOT_FOUND,FAS,Title Mapping_PI,2000017011,"DALRO, Dramatic, Artistic & Literary Rights Organisation",,,,Test system title,,978-0-7695-2365-1,,FY2018,03/14/2018,Test title,What works in breastfeeding promotion,,01/15/2013,,11,48488.33333,145465,Univ,2015,2015,,usage from researched_usages_2000_errors.csv,918,Wr Wrk Inst: Field is required and cannot be null or empty
9999998907,WORK_NOT_FOUND,FAS,Title Mapping_PI,2000017011,"DALRO, Dramatic, Artistic & Literary Rights Organisation",,,,Test system title,,978-0-7695-2365-1,,FY2018,03/14/2018,Test title,What works in breastfeeding promotion,,01/15/2013,,11,48488.33333,145465,Univ,2015,2015,,usage from researched_usages_2000_errors.csv,919,Wr Wrk Inst: Field is required and cannot be null or empty
9999998908,WORK_NOT_FOUND,FAS,Title Mapping_PI,2000017011,"DALRO, Dramatic, Artistic & Literary Rights Organisation",,,,Test system title,,978-0-7695-2365-1,,FY2018,03/14/2018,Test title,What works in breastfeeding promotion,,01/15/2013,,11,48488.33333,145465,Univ,2015,2015,,usage from researched_usages_2000_errors.csv,920,Wr Wrk Inst: Field is required and cannot be null or empty
9999998909,WORK_NOT_FOUND,FAS,Title Mapping_PI,2000017011,"DALRO, Dramatic, Artistic & Literary Rights Organisation",,,,Test system title,,978-0-7695-2365-1,,FY2018,03/14/2018,Test title,What works in breastfeeding promotion,,01/15/2013,,11,48488.33333,145465,Univ,2015,2015,,usage from researched_usages_2000_errors.csv,921,Wr Wrk Inst: Field is required and cannot be null or empty
9999998910,WORK_NOT_FOUND,FAS,Title Mapping_PI,2000017011,"DALRO, Dramatic, Artistic & Literary Rights Organisation",,,,Test system title,,978-0-7695-2365-1,,FY2018,03/14/2018,Test title,What works in breastfeeding promotion,,01/15/2013,,11,48488.33333,145465,Univ,2015,2015,,usage from researched_usages_2000_errors.csv,922,Wr Wrk Inst: Field is required and cannot be null or empty
9999998911,WORK_NOT_FOUND,FAS,Title Mapping_PI,2000017011,"DALRO, Dramatic, Artistic & Literary Rights Organisation",,,,Test system title,,978-0-7695-2365-1,,FY2018,03/14/2018,Test title,What works in breastfeeding promotion,,01/15/2013,,11,48488.33333,145465,Univ,2015,2015,,usage from researched_usages_2000_errors.csv,923,Wr Wrk Inst: Field is required and cannot be null or empty
9999998912,WORK_NOT_FOUND,FAS,Title Mapping_PI,2000017011,"DALRO, Dramatic, Artistic & Literary Rights Organisation",,,,Test system title,,978-0-7695-2365-1,,FY2018,03/14/2018,Test title,What works in breastfeeding promotion,,01/15/2013,,11,48488.33333,145465,Univ,2015,2015,,usage from researched_usages_2000_errors.csv,924,Wr Wrk Inst: Field is required and cannot be null or empty
9999998913,WORK_NOT_FOUND,FAS,Title Mapping_PI,2000017011,"DALRO, Dramatic, Artistic & Literary Rights Organisation",,,,Test system title,,978-0-7695-2365-1,,FY2018,03/14/2018,Test title,What works in breastfeeding promotion,,01/15/2013,,11,48488.33333,145465,Univ,2015,2015,,usage from researched_usages_2000_errors.csv,925,Wr Wrk Inst: Field is required and cannot be null or empty
9999998914,WORK_NOT_FOUND,FAS,Title Mapping_PI,2000017011,"DALRO, Dramatic, Artistic & Literary Rights Organisation",,,,Test system title,,978-0-7695-2365-1,,FY2018,03/14/2018,Test title,What works in breastfeeding promotion,,01/15/2013,,11,48488.33333,145465,Univ,2015,2015,,usage from researched_usages_2000_errors.csv,926,Wr Wrk Inst: Field is required and cannot be null or empty
9999998915,WORK_NOT_FOUND,FAS,Title Mapping_PI,2000017011,"DALRO, Dramatic, Artistic & Literary Rights Organisation",,,,Test system title,,978-0-7695-2365-1,,FY2018,03/14/2018,Test title,What works in breastfeeding promotion,,01/15/2013,,11,48488.33333,145465,Univ,2015,2015,,usage from researched_usages_2000_errors.csv,927,Wr Wrk Inst: Field is required and cannot be null or empty
9999998916,WORK_NOT_FOUND,FAS,Title Mapping_PI,2000017011,"DALRO, Dramatic, Artistic & Literary Rights Organisation",,,,Test system title,,978-0-7695-2365-1,,FY2018,03/14/2018,Test title,What works in breastfeeding promotion,,01/15/2013,,11,48488.33333,145465,Univ,2015,2015,,usage from researched_usages_2000_errors.csv,928,Wr Wrk Inst: Field is required and cannot be null or empty
9999998917,WORK_NOT_FOUND,FAS,Title Mapping_PI,2000017011,"DALRO, Dramatic, Artistic & Literary Rights Organisation",,,,Test system title,,978-0-7695-2365-1,,FY2018,03/14/2018,Test title,What works in breastfeeding promotion,,01/15/2013,,11,48488.33333,145465,Univ,2015,2015,,usage from researched_usages_2000_errors.csv,929,Wr Wrk Inst: Field is required and cannot be null or empty
9999998918,WORK_NOT_FOUND,FAS,Title Mapping_PI,2000017011,"DALRO, Dramatic, Artistic & Literary Rights Organisation",,,,Test system title,,978-0-7695-2365-1,,FY2018,03/14/2018,Test title,What works in breastfeeding promotion,,01/15/2013,,11,48488.33333,145465,Univ,2015,2015,,usage from researched_usages_2000_errors.csv,930,Wr Wrk Inst: Field is required and cannot be null or empty
9999998919,WORK_NOT_FOUND,FAS,Title Mapping_PI,2000017011,"DALRO, Dramatic, Artistic & Literary Rights Organisation",,,,Test system title,,978-0-7695-2365-1,,FY2018,03/14/2018,Test title,What works in breastfeeding promotion,,01/15/2013,,11,48488.33333,145465,Univ,2015,2015,,usage from researched_usages_2000_errors.csv,931,Wr Wrk Inst: Field is required and cannot be null or empty
9999998920,WORK_NOT_FOUND,FAS,Title Mapping_PI,2000017011,"DALRO, Dramatic, Artistic & Literary Rights Organisation",,,,Test system title,,978-0-7695-2365-1,,FY2018,03/14/2018,Test title,What works in breastfeeding promotion,,01/15/2013,,11,48488.33333,145465,Univ,2015,2015,,usage from researched_usages_2000_errors.csv,932,Wr Wrk Inst: Field is required and cannot be null or empty
9999998921,WORK_NOT_FOUND,FAS,Title Mapping_PI,2000017011,"DALRO, Dramatic, Artistic & Literary Rights Organisation",,,,Test system title,,978-0-7695-2365-1,,FY2018,03/14/2018,Test title,What works in breastfeeding promotion,,01/15/2013,,11,48488.33333,145465,Univ,2015,2015,,usage from researched_usages_2000_errors.csv,933,Wr Wrk Inst: Field is required and cannot be null or empty
9999998922,WORK_NOT_FOUND,FAS,Title Mapping_PI,2000017011,"DALRO, Dramatic, Artistic & Literary Rights Organisation",,,,Test system title,,978-0-7695-2365-1,,FY2018,03/14/2018,Test title,What works in breastfeeding promotion,,01/15/2013,,11,48488.33333,145465,Univ,2015,2015,,usage from researched_usages_2000_errors.csv,934,Wr Wrk Inst: Field is required and cannot be null or empty
9999998923,WORK_NOT_FOUND,FAS,Title Mapping_PI,2000017011,"DALRO, Dramatic, Artistic & Literary Rights Organisation",,,,Test system title,,978-0-7695-2365-1,,FY2018,03/14/2018,Test title,What works in breastfeeding promotion,,01/15/2013,,11,48488.33333,145465,Univ,2015,2015,,usage from researched_usages_2000_errors.csv,935,Wr Wrk Inst: Field is required and cannot be null or empty
9999998924,WORK_NOT_FOUND,FAS,Title Mapping_PI,2000017011,"DALRO, Dramatic, Artistic & Literary Rights Organisation",,,,Test system title,,978-0-7695-2365-1,,FY2018,03/14/2018,Test title,What works in breastfeeding promotion,,01/15/2013,,11,48488.33333,145465,Univ,2015,2015,,usage from researched_usages_2000_errors.csv,936,Wr Wrk Inst: Field is required and cannot be null or empty
9999998925,WORK_NOT_FOUND,FAS,Title Mapping_PI,2000017011,"DALRO, Dramatic, Artistic & Literary Rights Organisation",,,,Test system title,,978-0-7695-2365-1,,FY2018,03/14/2018,Test title,What works in breastfeeding promotion,,01/15/2013,,11,48488.33333,145465,Univ,2015,2015,,usage from researched_usages_2000_errors.csv,937,Wr Wrk Inst: Field is required and cannot be null or empty
9999998926,WORK_NOT_FOUND,FAS,Title Mapping_PI,2000017011,"DALRO, Dramatic, Artistic & Literary Rights Organisation",,,,Test system title,,978-0-7695-2365-1,,FY2018,03/14/2018,Test title,What works in breastfeeding promotion,,01/15/2013,,11,48488.33333,145465,Univ,2015,2015,,usage from researched_usages_2000_errors.csv,938,Wr Wrk Inst: Field is required and cannot be null or empty
9999998927,WORK_NOT_FOUND,FAS,Title Mapping_PI,2000017011,"DALRO, Dramatic, Artistic & Literary Rights Organisation",,,,Test system title,,978-0-7695-2365-1,,FY2018,03/14/2018,Test title,What works in breastfeeding promotion,,01/15/2013,,11,48488.33333,145465,Univ,2015,2015,,usage from researched_usages_2000_errors.csv,939,Wr Wrk Inst: Field is required and cannot be null or empty
9999998928,WORK_NOT_FOUND,FAS,Title Mapping_PI,2000017011,"DALRO, Dramatic, Artistic & Literary Rights Organisation",,,,Test system title,,978-0-7695-2365-1,,FY2018,03/14/2018,Test title,What works in breastfeeding promotion,,01/15/2013,,11,48488.33333,145465,Univ,2015,2015,,usage from researched_usages_2000_errors.csv,940,Wr Wrk Inst: Field is required and cannot be null or empty
9999998929,WORK_NOT_FOUND,FAS,Title Mapping_PI,2000017011,"DALRO, Dramatic, Artistic & Literary Rights Organisation",,,,Test system title,,978-0-7695-2365-1,,FY2018,03/14/2018,Test title,What works in breastfeeding promotion,,01/15/2013,,11,48488.33333,145465,Univ,2015,2015,,usage from researched_usages_2000_errors.csv,941,Wr Wrk Inst: Field is required and cannot be null or empty
9999998930,WORK_NOT_FOUND,FAS,Title Mapping_PI,2000017011,"DALRO, Dramatic, Artistic & Literary Rights Organisation",,,,Test system title,,978-0-7695-2365-1,,FY2018,03/14/2018,Test title,What works in breastfeeding promotion,,01/15/2013,,11,48488.33333,145465,Univ,2015,2015,,usage from researched_usages_2000_errors.csv,942,Wr Wrk Inst: Field is required and cannot be null or empty
9999998931,WORK_NOT_FOUND,FAS,Title Mapping_PI,2000017011,"DALRO, Dramatic, Artistic & Literary Rights Organisation",,,,Test system title,,978-0-7695-2365-1,,FY2018,03/14/2018,Test title,What works in breastfeeding promotion,,01/15/2013,,11,48488.33333,145465,Univ,2015,2015,,usage from researched_usages_2000_errors.csv,943,Wr Wrk Inst: Field is required and cannot be null or empty
9999998932,WORK_NOT_FOUND,FAS,Title Mapping_PI,2000017011,"DALRO, Dramatic, Artistic & Literary Rights Organisation",,,,Test system title,,978-0-7695-2365-1,,FY2018,03/14/2018,Test title,What works in breastfeeding promotion,,01/15/2013,,11,48488.33333,145465,Univ,2015,2015,,usage from researched_usages_2000_errors.csv,944,Wr Wrk Inst: Field is required and cannot be null or empty
9999998933,WORK_NOT_FOUND,FAS,Title Mapping_PI,2000017011,"DALRO, Dramatic, Artistic & Literary Rights Organisation",,,,Test system title,,978-0-7695-2365-1,,FY2018,03/14/2018,Test title,What works in breastfeeding promotion,,01/15/2013,,11,48488.33333,145465,Univ,2015,2015,,usage from researched_usages_2000_errors.csv,945,Wr Wrk Inst: Field is required and cannot be null or empty
9999998934,WORK_NOT_FOUND,FAS,Title Mapping_PI,2000017011,"DALRO, Dramatic, Artistic & Literary Rights Organisation",,,,Test system title,,978-0-7695-2365-1,,FY2018,03/14/2018,Test title,What works in breastfeeding promotion,,01/15/2013,,11,48488.33333,145465,Univ,2015,2015,,usage from researched_usages_2000_errors.csv,946,Wr Wrk Inst: Field is required and cannot be null or empty
9999998935,WORK_NOT_FOUND,FAS,Title Mapping_PI,2000017011,"DALRO, Dramatic, Artistic & Literary Rights Organisation",,,,Test system title,,978-0-7695-2365-1,,FY2018,03/14/2018,Test title,What works in breastfeeding promotion,,01/15/2013,,11,48488.33333,145465,Univ,2015,2015,,usage from researched_usages_2000_errors.csv,947,Wr Wrk Inst: Field is required and cannot be null or empty
9999998936,WORK_NOT_FOUND,FAS,Title Mapping_PI,2000017011,"DALRO, Dramatic, Artistic & Literary Rights Organisation",,,,Test system title,,978-0-7695-2365-1,,FY2018,03/14/2018,Test title,What works in breastfeeding promotion,,01/15/2013,,11,48488.33333,145465,Univ,2015,2015,,usage from researched_usages_2000_errors.csv,948,Wr Wrk Inst: Field is required and cannot be null or empty
9999998937,WORK_NOT_FOUND,FAS,Title Mapping_PI,2000017011,"DALRO, Dramatic, Artistic & Literary Rights Organisation",,,,Test system title,,978-0-7695-2365-1,,FY2018,03/14/2018,Test title,What works in breastfeeding promotion,,01/15/2013,,11,48488.33333,145465,Univ,2015,2015,,usage from researched_usages_2000_errors.csv,949,Wr Wrk Inst: Field is required and cannot be null or empty
9999998938,WORK_NOT_FOUND,FAS,Title Mapping_PI,2000017011,"DALRO, Dramatic, Artistic & Literary Rights Organisation",,,,Test system title,,978-0-7695-2365-1,,FY2018,03/14/2018,Test title,What works in breastfeeding promotion,,01/15/2013,,11,48488.33333,145465,Univ,2015,2015,,usage from researched_usages_2000_errors.csv,950,Wr Wrk Inst: Field is required and cannot be null or empty
9999998939,WORK_NOT_FOUND,FAS,Title Mapping_PI,2000017011,"DALRO, Dramatic, Artistic & Literary Rights Organisation",,,,Test system title,,978-0-7695-2365-1,,FY2018,03/14/2018,Test title,What works in breastfeeding promotion,,01/15/2013,,11,48488.33333,145465,Univ,2015,2015,,usage from researched_usages_2000_errors.csv,951,Wr Wrk Inst: Field is required and cannot be null or empty
9999998940,WORK_NOT_FOUND,FAS,Title Mapping_PI,2000017011,"DALRO, Dramatic, Artistic & Literary Rights Organisation",,,,Test system title,,978-0-7695-2365-1,,FY2018,03/14/2018,Test title,What works in breastfeeding promotion,,01/15/2013,,11,48488.33333,145465,Univ,2015,2015,,usage from researched_usages_2000_errors.csv,952,Wr Wrk Inst: Field is required and cannot be null or empty
9999998941,WORK_NOT_FOUND,FAS,Title Mapping_PI,2000017011,"DALRO, Dramatic, Artistic & Literary Rights Organisation",,,,Test system title,,978-0-7695-2365-1,,FY2018,03/14/2018,Test title,What works in breastfeeding promotion,,01/15/2013,,11,48488.33333,145465,Univ,2015,2015,,usage from researched_usages_2000_errors.csv,953,Wr Wrk Inst: Field is required and cannot be null or empty
9999998942,WORK_NOT_FOUND,FAS,Title Mapping_PI,2000017011,"DALRO, Dramatic, Artistic & Literary Rights Organisation",,,,Test system title,,978-0-7695-2365-1,,FY2018,03/14/2018,Test title,What works in breastfeeding promotion,,01/15/2013,,11,48488.33333,145465,Univ,2015,2015,,usage from researched_usages_2000_errors.csv,954,Wr Wrk Inst: Field is required and cannot be null or empty
9999998943,WORK_NOT_FOUND,FAS,Title Mapping_PI,2000017011,"DALRO, Dramatic, Artistic & Literary Rights Organisation",,,,Test system title,,978-0-7695-2365-1,,FY2018,03/14/2018,Test title,What works in breastfeeding promotion,,01/15/2013,,11,48488.33333,145465,Univ,2015,2015,,usage from researched_usages_2000_errors.csv,955,Wr Wrk Inst: Field is required and cannot be null or empty
9999998944,WORK_NOT_FOUND,FAS,Title Mapping_PI,2000017011,"DALRO, Dramatic, Artistic & Literary Rights Organisation",,,,Test system title,,978-0-7695-2365-1,,FY2018,03/14/2018,Test title,What works in breastfeeding promotion,,01/15/2013,,11,48488.33333,145465,Univ,2015,2015,,usage from researched_usages_2000_errors.csv,956,Wr Wrk Inst: Field is required and cannot be null or empty
9999998945,WORK_NOT_FOUND,FAS,Title Mapping_PI,2000017011,"DALRO, Dramatic, Artistic & Literary Rights Organisation",,,,Test system title,,978-0-7695-2365-1,,FY2018,03/14/2018,Test title,What works in breastfeeding promotion,,01/15/2013,,11,48488.33333,145465,Univ,2015,2015,,usage from researched_usages_2000_errors.csv,957,Wr Wrk Inst: Field is required and cannot be null or empty
9999998946,WORK_NOT_FOUND,FAS,Title Mapping_PI,2000017011,"DALRO, Dramatic, Artistic & Literary Rights Organisation",,,,Test system title,,978-0-7695-2365-1,,FY2018,03/14/2018,Test title,What works in breastfeeding promotion,,01/15/2013,,11,48488.33333,145465,Univ,2015,2015,,usage from researched_usages_2000_errors.csv,958,Wr Wrk Inst: Field is required and cannot be null or empty
9999998947,WORK_NOT_FOUND,FAS,Title Mapping_PI,2000017011,"DALRO, Dramatic, Artistic & Literary Rights Organisation",,,,Test system title,,978-0-7695-2365-1,,FY2018,03/14/2018,Test title,What works in breastfeeding promotion,,01/15/2013,,11,48488.33333,145465,Univ,2015,2015,,usage from researched_usages_2000_errors.csv,959,Wr Wrk Inst: Field is required and cannot be null or empty
9999998948,WORK_NOT_FOUND,FAS,Title Mapping_PI,2000017011,"DALRO, Dramatic, Artistic & Literary Rights Organisation",,,,Test system title,,978-0-7695-2365-1,,FY2018,03/14/2018,Test title,What works in breastfeeding promotion,,01/15/2013,,11,48488.33333,145465,Univ,2015,2015,,usage from researched_usages_2000_errors.csv,960,Wr Wrk Inst: Field is required and cannot be null or empty
9999998949,WORK_NOT_FOUND,FAS,Title Mapping_PI,2000017011,"DALRO, Dramatic, Artistic & Literary Rights Organisation",,,,Test system title,,978-0-7695-2365-1,,FY2018,03/14/2018,Test title,What works in breastfeeding promotion,,01/15/2013,,11,48488.33333,145465,Univ,2015,2015,,usage from researched_usages_2000_errors.csv,961,Wr Wrk Inst: Field is required and cannot be null or empty
9999998950,WORK_NOT_FOUND,FAS,Title Mapping_PI,2000017011,"DALRO, Dramatic, Artistic & Literary Rights Organisation",,,,Test system title,,978-0-7695-2365-1,,FY2018,03/14/2018,Test title,What works in breastfeeding promotion,,01/15/2013,,11,48488.33333,145465,Univ,2015,2015,,usage from researched_usages_2000_errors.csv,962,Wr Wrk Inst: Field is required and cannot be null or empty
9999998951,WORK_NOT_FOUND,FAS,Title Mapping_PI,2000017011,"DALRO, Dramatic, Artistic & Literary Rights Organisation",,,,Test system title,,978-0-7695-2365-1,,FY2018,03/14/2018,Test title,What works in breastfeeding promotion,,01/15/2013,,11,48488.33333,145465,Univ,2015,2015,,usage from researched_usages_2000_errors.csv,963,Wr Wrk Inst: Field is required and cannot be null or empty
9999998952,WORK_NOT_FOUND,FAS,Title Mapping_PI,2000017011,"DALRO, Dramatic, Artistic & Literary Rights Organisation",,,,Test system title,,978-0-7695-2365-1,,FY2018,03/14/2018,Test title,What works in breastfeeding promotion,,01/15/2013,,11,48488.33333,145465,Univ,2015,2015,,usage from researched_usages_2000_errors.csv,964,Wr Wrk Inst: Field is required and cannot be null or empty
9999998953,WORK_NOT_FOUND,FAS,Title Mapping_PI,2000017011,"DALRO, Dramatic, Artistic & Literary Rights Organisation",,,,Test system title,,978-0-7695-2365-1,,FY2018,03/14/2018,Test title,What works in breastfeeding promotion,,01/15/2013,,11,48488.33333,145465,Univ,2015,2015,,usage from researched_usages_2000_errors.csv,965,Wr Wrk Inst: Field is required and cannot be null or empty
9999998954,WORK_NOT_FOUND,FAS,Title Mapping_PI,2000017011,"DALRO, Dramatic, Artistic & Literary Rights Organisation",,,,Test system title,,978-0-7695-2365-1,,FY2018,03/14/2018,Test title,What works in breastfeeding promotion,,01/15/2013,,11,48488.33333,145465,Univ,2015,2015,,usage from researched_usages_2000_errors.csv,966,Wr Wrk Inst: Field is required and cannot be null or empty
